carat,cut,color,clarity,depth,table,price
0.7,Fair,E,SI2,65.3,56,1998
0.7,Fair,G,SI2,61.5,66,1999
0.7,Very Good,H,SI2,61.5,63,1999
0.7,Very Good,I,SI1,63.5,59,1999
0.59,Very Good,F,SI1,63.4,54,2000
0.7,Fair,E,SI1,57.2,66,2000
0.58,Very Good,F,VS1,61.5,60,2001
0.77,Very Good,J,SI2,61.2,56,2001
0.77,Very Good,J,SI2,61.3,58,2001
0.3,Fair,D,SI2,64.6,54,536
0.3,Very Good,G,SI1,63.2,55,536
0.37,Very Good,H,VS2,61.2,54,537
0.34,Very Good,H,VS2,62.4,60,537
0.72,Very Good,G,SI2,63.4,57,2001
0.73,Very Good,H,SI1,62.2,57,2001
0.71,Fair,E,SI2,64.8,63,2002
0.5,Very Good,F,VVS2,61.9,56,2003
0.5,Very Good,E,VVS2,60.9,59,2003
0.74,Very Good,J,VS2,60.8,58,2003
0.71,Very Good,I,SI2,60.4,59,2003
0.54,Very Good,D,VS1,62.1,59,2004
0.51,Very Good,G,VVS1,60.1,56,2005
0.77,Fair,J,VS1,61.2,66,2005
0.76,Very Good,D,SI2,59.1,63,2006
0.67,Very Good,D,SI1,60.2,60,2007
0.57,Very Good,E,VS1,59.1,57,2008
0.71,Very Good,I,SI1,62.9,59,2008
0.65,Very Good,G,VS2,63.2,57,2009
0.56,Very Good,G,VVS2,61.4,57,2010
0.56,Very Good,G,VVS2,61.6,56,2010
0.6,Very Good,D,VS2,63.7,56,2010
0.7,Very Good,G,SI1,61.7,57,2010
0.77,Very Good,J,SI1,63.3,57,2010
0.63,Fair,E,VS2,65.7,60,2011
0.5,Very Good,F,VVS2,61,61,2013
0.72,Very Good,G,SI2,62.1,59,2015
0.54,Very Good,D,VS1,63,54,2016
0.7,Fair,G,SI1,64.8,59,2016
0.7,Very Good,H,SI1,59.2,59,2018
0.7,Very Good,F,SI2,58.8,57,2020
0.58,Very Good,G,VVS2,59.1,59.6,2021
0.52,Very Good,E,VS1,61.8,60,2021
0.59,Very Good,E,VS1,60,56,2021
0.7,Very Good,I,SI1,61.1,56,2021
0.62,Very Good,D,VS2,59,59,2022
0.7,Very Good,I,VS2,60.7,59,2025
0.61,Very Good,E,VS1,59.6,63,2025
0.72,Very Good,I,SI1,59.8,58,2026
0.56,Very Good,E,VS1,62,58.9,2027
0.72,Very Good,J,VS2,62.2,58,2028
0.7,Very Good,I,SI1,61.4,57,2028
0.71,Very Good,I,SI1,60.4,63,2028
0.73,Very Good,J,SI1,60.1,62,2031
0.81,Fair,F,SI2,65.7,57,2031
0.63,Very Good,F,VS2,63,56.2,2032
0.73,Fair,G,SI1,65.5,56,2032
0.7,Very Good,I,VS2,64.2,55,2034
0.59,Very Good,F,VS1,61.7,59,2034
0.7,Very Good,H,SI2,59.9,57,2034
0.7,Very Good,H,SI2,62.8,59,2034
0.52,Very Good,F,VVS2,62.9,57,2035
0.78,Very Good,J,SI1,59.4,62,2035
0.7,Fair,F,SI2,64.9,58,2035
1,Fair,I,I1,64.5,58,2035
0.61,Very Good,E,VS2,60,57,2036
0.71,Very Good,F,SI2,60.9,56,2036
0.71,Very Good,F,SI2,63.3,56,2036
0.76,Very Good,J,VS1,59.3,63,2036
1.01,Fair,E,I1,64.5,54,2036
0.56,Very Good,E,VS1,61.9,57,2037
1.04,Fair,I,I1,67.3,56,2037
0.7,Very Good,F,SI2,59.6,61,2039
0.7,Very Good,I,SI1,62.5,60,2039
0.71,Very Good,G,SI1,58.2,57,2039
0.56,Very Good,E,VVS2,62.1,58,2040
0.52,Very Good,G,VVS1,62.3,55,2040
0.51,Very Good,F,VVS2,62,55,2041
0.51,Very Good,F,VVS2,62,56,2041
0.5,Very Good,F,VVS2,61.9,59,2041
0.51,Very Good,F,VVS2,60.8,56,2041
0.62,Very Good,F,VS2,59.8,58,2041
0.7,Very Good,J,VVS1,63.3,55,2042
0.7,Very Good,G,SI1,62.5,60,2042
0.7,Very Good,H,VS2,61.8,58,2042
0.7,Very Good,G,SI1,60.6,57,2042
0.7,Very Good,G,SI1,61.9,56,2042
0.74,Very Good,F,SI2,63.2,58,2042
0.53,Very Good,E,VVS2,63.1,60,2043
0.7,Very Good,J,VS2,63.3,58,2044
0.52,Very Good,G,VVS1,61.9,61,2045
0.52,Very Good,G,VVS1,59.2,58,2045
0.71,Fair,G,SI1,65,58,2045
0.58,Very Good,F,VS1,62.4,55,2046
0.72,Very Good,I,VS1,64,56,2048
0.7,Very Good,H,SI1,57.7,60,2048
0.7,Very Good,H,SI1,63,55,2048
0.7,Very Good,H,SI1,62,60,2048
0.7,Very Good,H,SI1,63.3,58,2048
0.7,Very Good,H,SI1,62.9,56,2048
0.36,Very Good,G,SI1,62,59,537
0.36,Very Good,G,SI1,61.8,60,537
0.34,Very Good,H,VS2,61.9,56,537
0.34,Very Good,H,VS2,61.9,60,537
0.36,Very Good,G,SI1,61.2,63,537
0.24,Very Good,F,VVS2,61.4,57,538
0.24,Very Good,F,VVS2,61.9,56,538
0.38,Very Good,J,SI1,63.2,59,538
0.7,Fair,H,SI1,65.5,57,2048
0.7,Fair,H,SI1,65.2,58,2048
0.91,Very Good,J,I1,63.1,57,2048
0.71,Fair,H,SI1,65.1,55,2049
0.72,Very Good,G,SI2,59.7,56,2050
0.73,Fair,G,SI2,64.7,60,2050
0.51,Very Good,F,VVS2,62.7,56,2051
0.7,Fair,H,SI1,64.7,58,2051
0.71,Very Good,I,VS2,62.3,58,2052
0.5,Very Good,F,VVS2,61.8,56,2052
0.5,Very Good,F,VVS2,63,57,2052
0.51,Very Good,F,VVS2,60.8,56,2054
0.77,Very Good,I,VS2,62.4,63,2054
0.71,Very Good,H,SI2,63.3,58,2055
0.71,Fair,G,SI2,64.8,58,2055
0.51,Very Good,E,VVS2,62.1,55,2056
0.73,Very Good,G,SI2,62.2,58,2057
0.7,Very Good,G,SI2,60.6,58,2057
0.61,Very Good,I,IF,60.2,57,2057
0.7,Very Good,H,SI2,60.7,57,2058
0.7,Very Good,G,SI2,62.6,56,2058
0.7,Very Good,I,SI1,59.4,62,2058
0.7,Very Good,F,SI1,58.4,63,2058
0.64,Very Good,H,VVS2,60,59,2060
0.64,Very Good,G,VS1,60.4,62,2060
0.74,Fair,G,SI1,64.8,59,2060
0.71,Very Good,J,VS1,62.4,58,2061
0.51,Very Good,E,VVS2,60,58,2062
0.71,Very Good,J,VS1,63.3,57,2062
0.51,Very Good,G,IF,63.8,58,2063
0.71,Very Good,I,SI1,60.2,58,2063
0.64,Fair,F,VS2,57,62.5,2063
0.52,Very Good,F,VVS2,62.1,58,2064
0.52,Very Good,F,VVS2,58.9,60,2064
0.72,Very Good,J,VS1,62.8,58,2066
0.72,Very Good,J,VS1,64,57,2066
0.67,Very Good,I,IF,61.4,56,2066
0.7,Very Good,H,SI1,60.9,62,2066
0.7,Very Good,H,SI1,62.4,59,2066
0.7,Very Good,E,SI2,63.1,54,2066
0.5,Very Good,D,VS1,62.1,58,2068
0.59,Very Good,E,VS2,60.8,57,2068
0.96,Fair,G,I1,64.5,60,2068
0.74,Fair,E,SI1,66,56,2069
0.7,Very Good,F,SI2,62.3,58,2070
0.5,Very Good,G,VVS1,63.3,56,2070
0.69,Fair,G,VS1,57.8,66,2070
0.69,Very Good,I,VS2,63.3,57,2070
0.71,Very Good,G,SI1,64.2,56,2072
0.72,Very Good,I,SI1,63.3,57,2074
0.7,Very Good,G,SI1,60.7,58,2074
0.7,Very Good,H,VS2,62.2,56,2074
0.7,Fair,F,SI2,65.3,55,2075
0.71,Very Good,H,SI1,62.4,58,2076
0.71,Very Good,H,SI1,61.4,58,2076
0.71,Very Good,H,SI1,61.2,56,2076
0.7,Very Good,H,SI2,60,60,2077
0.58,Very Good,G,VVS2,62,57,2078
0.52,Very Good,F,VVS2,61.5,57,2079
0.72,Very Good,G,SI2,62.5,56,2079
0.52,Fair,E,VVS2,57.2,64,2079
0.67,Very Good,G,VS2,60.4,61,2080
1.06,Very Good,G,I1,60.7,63,2080
0.71,Very Good,G,SI2,61.3,58,2081
0.61,Very Good,G,VS1,62.7,57,2082
0.58,Very Good,E,VS1,62.9,54,2082
0.58,Very Good,E,VS1,61.8,55,2082
0.5,Very Good,E,VVS2,61.7,61,2083
0.75,Very Good,J,SI1,62.4,56,2083
0.62,Fair,F,VS1,60,64,2083
0.51,Very Good,G,IF,59.3,57,2084
0.65,Very Good,I,VVS1,62.9,58,2085
0.6,Very Good,E,VS2,62.9,59,2085
0.77,Very Good,J,SI1,61,59,2086
0.71,Fair,D,SI1,55.5,62,2086
0.71,Very Good,G,SI2,63.4,56,2086
0.7,Very Good,G,SI1,63.3,57,2088
0.71,Very Good,F,SI1,60.7,57,2088
0.71,Very Good,F,SI1,63,56,2088
0.71,Fair,F,SI1,62.6,57,2088
0.62,Fair,F,VVS2,57.1,60,2088
0.52,Very Good,E,VS1,58.9,64,2092
0.7,Very Good,F,SI2,62.8,56,2092
0.7,Fair,E,SI2,64.6,53,2092
0.73,Very Good,I,SI2,63,58,2093
0.26,Very Good,E,VVS1,61.8,59,539
0.32,Very Good,G,SI1,62,58.5,540
0.32,Very Good,F,SI2,63.5,56,540
0.72,Very Good,J,VVS1,61.4,61,2093
0.75,Very Good,H,SI2,62.2,58,2093
0.7,Fair,D,SI1,66,56,2093
0.59,Very Good,E,VS2,60.6,60,2094
0.6,Very Good,G,VS1,61.9,56,2094
0.7,Very Good,H,SI2,63.4,55,2094
0.7,Very Good,G,SI1,62.2,58,2095
0.79,Very Good,I,SI1,63.3,57,2095
0.81,Very Good,G,SI2,63.2,60,2095
0.71,Very Good,H,SI1,62.5,60,2096
0.61,Very Good,D,VS1,62.4,57,2096
0.71,Very Good,F,SI2,59,58,2098
0.71,Very Good,F,SI2,63.6,56,2098
0.71,Very Good,I,SI1,62,56,2098
0.7,Very Good,F,SI1,63.2,56,2100
0.56,Very Good,E,VVS2,62.6,57,2100
0.7,Very Good,F,SI2,61.2,57,2100
0.7,Fair,H,VS1,62,73,2100
0.73,Very Good,J,VS2,62.7,57,2101
0.55,Very Good,F,VVS2,63.1,56,2102
0.51,Very Good,G,IF,62.6,56,2102
0.75,Fair,F,SI2,65.1,57,2102
0.71,Fair,F,SI2,65.2,55.5,2103
0.7,Very Good,D,SI2,63.7,58,2104
0.71,Very Good,G,SI1,62.3,57,2104
0.71,Fair,I,VS1,64.5,56,2104
0.5,Very Good,E,VVS2,62.6,59,2105
0.5,Very Good,E,VVS2,61.5,59,2105
0.5,Very Good,E,VVS2,62,55,2105
0.5,Very Good,E,VVS2,59.1,61,2106
0.75,Very Good,H,SI2,60.4,60,2106
0.7,Very Good,H,SI1,63.5,57,2106
0.7,Very Good,G,SI1,61.8,56,2106
0.7,Very Good,G,SI1,62.5,57,2106
0.7,Very Good,I,VVS2,58.6,60,2106
0.7,Very Good,G,SI1,62.1,58,2106
0.7,Very Good,H,VS2,62.1,55,2106
0.71,Very Good,G,SI2,63.2,59,2107
0.7,Very Good,H,SI1,62.2,56,2107
0.7,Very Good,H,SI1,61.5,57,2107
0.7,Very Good,H,SI1,61,58,2107
0.7,Very Good,H,SI1,62.7,56,2107
1.01,Very Good,G,I1,63.1,60,2108
0.72,Very Good,I,VS2,61.8,60,2109
0.71,Very Good,I,VS2,59.5,57,2111
0.75,Very Good,F,SI2,58.6,60,2111
0.6,Very Good,E,VS1,60.9,58,2112
0.71,Fair,H,SI1,65.1,56,2112
1,Fair,I,I1,65.4,57,2112
0.52,Very Good,G,VVS1,61.1,58,2113
0.54,Very Good,D,VS2,60.7,57,2113
0.64,Very Good,E,VS2,63.4,54,2114
0.68,Very Good,G,VS1,60.7,58,2114
0.72,Very Good,G,SI2,60.6,57,2114
0.72,Very Good,G,SI2,60.6,61,2114
0.5,Very Good,D,VVS2,61.7,59,2115
0.54,Very Good,F,VVS2,63.2,54,2115
0.7,Fair,I,VS2,64.7,60,2117
0.7,Very Good,G,SI1,63.2,58,2117
0.7,Very Good,G,SI2,63.2,57,2117
0.7,Fair,G,SI2,65.2,56,2117
1,Fair,J,SI2,69.9,61,2117
0.7,Fair,I,VVS2,64.7,55,2117
0.76,Very Good,I,SI1,62,58,2120
0.7,Fair,G,SI1,56.6,61,2120
0.5,Very Good,F,VVS1,62.2,57,2121
0.7,Fair,F,SI1,66,56,2121
0.5,Very Good,F,VVS1,61.1,55,2122
0.61,Very Good,H,VS1,60.1,56,2123
0.72,Very Good,J,SI1,57.6,63,2123
0.71,Very Good,E,SI2,62.1,57,2123
0.54,Very Good,G,VVS1,60.7,56,2123
0.71,Very Good,D,SI2,59.7,60,2123
0.59,Very Good,F,SI1,63.1,57,2124
0.78,Very Good,H,SI2,62.9,55,2125
0.72,Very Good,E,SI2,59.4,63,2125
0.72,Fair,E,SI2,68.4,64,2125
0.7,Fair,E,SI1,65.1,56,2125
0.72,Very Good,F,SI2,58.5,60,2126
0.63,Very Good,H,VVS1,62,57,2127
0.54,Very Good,G,IF,62.5,58,2128
0.7,Very Good,I,VS1,63.1,54,2129
0.77,Very Good,H,SI2,63.6,58,2129
0.71,Very Good,F,SI2,59.5,58,2129
0.91,Fair,I,SI2,65,58,2129
0.6,Very Good,G,VVS2,62.2,56,2130
0.78,Very Good,I,SI2,60.6,60,2130
0.67,Very Good,G,VS2,59.4,59.4,2131
0.67,Very Good,G,VS2,61.7,59.7,2131
0.7,Very Good,F,SI2,62.9,56,2131
0.72,Fair,I,VVS2,65.7,57,2131
0.5,Very Good,E,VVS2,61.5,60,2132
0.78,Very Good,I,SI2,62.5,58,2132
0.83,Fair,H,SI2,65.1,59,2133
0.71,Very Good,F,SI2,59.2,60,2134
1.04,Fair,F,I1,65.4,60,2134
0.7,Very Good,H,SI2,62,59,2135
0.53,Very Good,G,VVS1,58.9,60,2136
0.72,Very Good,J,VS1,62.3,57,2136
0.7,Very Good,I,SI1,62.2,58,2136
0.71,Very Good,G,VS2,63.5,59,2137
0.71,Very Good,I,VVS2,61.9,58,2137
0.7,Very Good,H,VS2,63.2,57,2137
0.71,Very Good,G,SI1,63.2,58,2137
0.74,Very Good,H,SI2,63.1,55,2138
0.71,Very Good,F,SI2,60.5,62,2138
0.7,Very Good,H,VS2,61.4,54,2138
0.9,Fair,E,I1,59.9,66,2138
0.9,Fair,H,SI2,64.4,59,2138
0.32,Very Good,F,SI2,63.1,56,540
0.3,Very Good,H,SI1,59.4,63,540
0.32,Very Good,I,SI1,63.5,57,540
0.32,Very Good,G,SI2,63.4,55,540
0.71,Very Good,H,SI2,61.8,58,2141
0.7,Very Good,G,SI2,60.7,58,2141
0.7,Very Good,G,SI2,60.7,58,2141
0.7,Very Good,G,SI2,61.7,60,2141
0.71,Very Good,I,SI1,61.8,56,2141
0.71,Very Good,I,SI1,61.5,58,2141
0.71,Very Good,I,SI1,58.9,59,2141
0.71,Very Good,H,SI1,64,58,2141
0.6,Very Good,H,VVS1,61.5,56,2142
0.72,Very Good,J,VVS2,63,59,2144
0.52,Fair,F,IF,64.6,58,2144
0.59,Very Good,E,VS2,59.4,63,2145
0.7,Very Good,H,VS1,62.2,57,2145
0.7,Very Good,H,VS1,62.4,57,2145
0.51,Very Good,E,VVS2,62.8,57,2146
0.55,Very Good,F,VVS2,62.4,59,2147
0.62,Very Good,E,VS1,60.1,56,2147
0.71,Very Good,F,SI2,62.8,58,2147
0.7,Very Good,I,SI1,63,56,2147
0.7,Very Good,I,SI1,62.2,55,2147
0.71,Very Good,G,SI1,63.2,58,2147
0.73,Fair,D,SI2,65.5,60,2147
0.5,Very Good,E,VVS1,62.1,56,2148
0.63,Very Good,F,VS1,59.2,57,2149
0.71,Fair,F,SI1,57,62,2149
0.7,Fair,G,SI1,63.1,57,2150
0.71,Fair,D,SI1,64.6,60,2151
0.7,Fair,H,VS1,64.9,56,2152
0.5,Very Good,F,VVS2,62.8,55,2153
0.59,Very Good,G,VVS2,62.5,57,2155
0.77,Very Good,J,VS2,62.9,58,2155
0.7,Very Good,F,SI1,60.5,56,2155
0.63,Very Good,G,VS1,63.1,58,2157
0.72,Very Good,F,SI2,60.4,59,2158
0.77,Very Good,I,SI2,60.8,56,2159
0.72,Very Good,H,SI2,62.4,59,2160
0.34,Fair,F,I1,55.8,62,2160
0.62,Very Good,G,VS1,60.1,58,2161
0.7,Very Good,F,SI1,59.8,59,2161
0.7,Very Good,F,SI1,62.6,59,2161
0.7,Very Good,F,SI1,62.3,58,2161
0.7,Very Good,F,SI1,61.4,57,2161
0.77,Very Good,I,VS2,62.4,63,2162
0.78,Very Good,J,SI1,58,61,2164
0.7,Very Good,E,SI1,63.2,61,2164
0.73,Fair,F,SI2,59.2,64,2164
0.73,Fair,F,SI2,53.4,65,2164
0.7,Very Good,I,VS2,61.1,60,2166
0.7,Fair,D,SI2,65.6,55,2167
0.7,Fair,F,SI1,65.9,59,2167
0.7,Fair,F,SI1,64.8,60,2167
0.7,Fair,D,SI2,64.5,60,2167
0.84,Fair,D,SI2,64.5,60,2167
0.6,Fair,G,VVS2,57.9,67,2167
0.5,Very Good,E,VVS2,59.3,56,2168
0.72,Very Good,H,SI1,63.7,57,2168
0.74,Very Good,J,VS1,62.7,58,2170
0.53,Very Good,D,VS1,60.5,58,2170
0.72,Very Good,G,SI1,63.6,56,2170
0.71,Very Good,G,SI2,62.4,59,2171
0.71,Very Good,G,SI2,62.4,54,2171
0.67,Very Good,F,VS2,63.2,60,2171
0.82,Very Good,J,SI2,62,58,2175
0.7,Very Good,G,SI1,62.1,56,2175
0.53,Very Good,F,VVS2,61.4,57,2175
0.7,Very Good,H,SI1,63.4,61,2176
0.7,Fair,H,SI1,64.5,59,2176
0.7,Very Good,F,SI2,56.9,62,2177
0.72,Very Good,I,VS2,63.3,59,2177
0.6,Very Good,E,VS1,63.2,56,2177
0.65,Very Good,G,VVS2,61.3,59,2178
0.61,Very Good,E,SI1,63.9,54,2179
0.74,Very Good,E,SI2,61.7,56,2179
0.5,Very Good,G,VVS1,63.7,58,2180
0.75,Very Good,H,SI2,63,58,2180
0.75,Very Good,I,SI1,59.1,58,2180
0.71,Very Good,G,SI1,62.9,56,2184
0.7,Very Good,G,SI1,63.3,61,2184
0.77,Fair,I,VS1,65.1,57,2184
0.7,Very Good,G,SI1,63.5,61,2184
0.7,Very Good,E,SI1,59.1,63,2184
0.71,Very Good,I,VS2,62.8,59,2185
0.71,Very Good,I,VS2,60.4,60,2185
0.63,Very Good,G,VVS2,63.3,59.2,2188
0.7,Very Good,I,VS2,62.1,56,2188
0.56,Very Good,D,VS1,60.8,60,2188
0.71,Very Good,H,SI1,62.2,56,2188
0.58,Very Good,F,VVS2,62.6,56,2189
0.3,Very Good,H,SI1,63.4,58,540
0.3,Very Good,H,SI1,63.4,57,540
0.3,Very Good,H,SI1,63.4,58,540
0.3,Very Good,E,SI2,63.5,55,540
0.33,Very Good,E,SI1,59.1,59,540
0.33,Very Good,G,VS2,61.3,61,540
0.33,Very Good,H,VS1,59,62,540
0.29,Very Good,H,VVS2,61.2,56,541
0.29,Very Good,H,VVS2,61.7,55,541
0.29,Very Good,G,VVS2,62.2,55,541
0.29,Very Good,G,VVS2,60.9,57,541
0.29,Very Good,G,VVS2,61.9,56,541
0.29,Very Good,G,VVS2,61.6,56,541
0.29,Very Good,G,VVS2,60.2,59,541
0.31,Very Good,I,VVS1,63.6,55,541
0.3,Very Good,G,VS2,61.7,56,541
0.7,Very Good,F,SI1,63.7,55,2192
0.58,Fair,E,VS1,57.9,56,2192
0.76,Fair,H,SI1,65.5,59,2193
0.74,Fair,H,VS1,66.3,63,2193
0.7,Very Good,F,SI2,60.7,58,2195
0.73,Very Good,H,SI1,62.8,55,2196
0.7,Very Good,F,SI1,62.7,57,2196
0.7,Very Good,F,SI1,62.4,56,2196
0.7,Very Good,F,SI1,59.8,60,2196
0.7,Very Good,F,SI1,62.3,57,2196
0.7,Very Good,F,SI1,62.6,56,2196
0.73,Very Good,D,SI1,62.2,57,2197
0.54,Very Good,F,VVS2,60.2,59,2198
0.74,Very Good,H,SI2,62.8,59,2198
0.72,Very Good,H,SI1,63,58,2198
0.71,Very Good,F,SI1,63.2,56,2198
0.71,Very Good,F,SI1,63.3,60,2198
0.71,Fair,D,SI2,64.6,60,2198
0.71,Fair,F,SI1,57,68,2198
0.71,Very Good,I,VS1,63.3,58,2198
0.9,Very Good,F,I1,61.9,59,2199
0.7,Very Good,I,VS2,61.8,59,2200
0.59,Very Good,D,VS2,62.9,56.7,2200
0.59,Very Good,E,VS1,61.2,58,2200
0.7,Very Good,H,SI1,61.5,55,2200
0.9,Very Good,E,I1,62.4,63,2200
0.58,Very Good,F,VVS2,60,57,2201
0.71,Very Good,G,SI1,62.7,59,2201
0.7,Very Good,I,VS2,62.8,59,2202
0.71,Very Good,I,VS1,63.1,57,2202
0.72,Fair,H,SI2,65.9,57,2203
0.52,Very Good,F,VVS1,61.7,56,2205
0.76,Very Good,J,VS2,61.2,57,2206
0.71,Very Good,G,SI1,62.1,58,2206
0.71,Very Good,G,SI1,62.4,57,2206
0.72,Very Good,H,VS1,62.8,56,2206
0.71,Very Good,H,SI1,63.5,57,2207
0.71,Very Good,H,SI1,63.1,57,2207
0.71,Very Good,H,SI1,63.5,57,2207
0.71,Fair,I,VS2,64.7,60,2208
0.72,Very Good,J,VVS1,60.1,58,2208
0.7,Fair,G,SI2,58.6,56,2208
0.7,Very Good,G,SI1,63.6,58,2209
0.7,Very Good,G,SI1,62.8,58,2209
0.71,Very Good,H,SI1,63.1,56,2210
0.7,Very Good,D,SI1,63.7,59,2210
0.66,Very Good,G,VVS2,60.5,59,2211
0.51,Very Good,E,VVS2,61.4,59,2211
0.47,Fair,D,IF,60.6,60,2211
0.63,Very Good,D,SI1,63.1,58,2211
0.7,Very Good,G,VS1,62.9,59,2212
0.7,Very Good,H,SI1,62.1,59,2213
0.59,Very Good,E,VVS2,59.8,57,2214
0.7,Very Good,H,SI1,62.8,57,2214
0.71,Very Good,J,VVS1,59.7,58,2218
0.72,Very Good,G,SI2,61.9,59,2218
0.71,Very Good,I,SI1,62.6,59,2218
0.71,Very Good,I,VS2,61.4,56,2219
0.5,Very Good,F,IF,59.7,60,2219
0.51,Very Good,D,VVS2,62.4,58,2220
0.71,Very Good,F,SI1,62.1,58,2221
0.64,Very Good,E,VS2,60.5,58.1,2222
0.74,Very Good,H,SI2,62.1,58,2222
0.51,Very Good,F,VVS1,62.6,57,2223
0.8,Very Good,J,SI1,61.6,56,2224
0.7,Very Good,E,SI2,61.8,60,2224
0.71,Very Good,E,SI2,63.3,57,2225
0.71,Very Good,J,VVS2,61.1,58,2226
0.71,Very Good,I,VS1,62.9,59,2226
0.69,Very Good,D,SI1,57.6,62,2227
0.75,Very Good,H,SI2,61.9,56,2228
0.78,Very Good,I,SI1,63.1,56,2228
0.7,Very Good,E,SI2,61.1,62,2230
0.7,Very Good,F,SI1,62.2,58,2230
0.7,Very Good,F,SI1,61.8,58,2230
0.7,Very Good,F,SI1,61.7,61,2230
0.7,Very Good,F,SI1,61.6,55,2230
0.7,Very Good,F,SI1,60.6,58,2231
0.82,Very Good,G,SI2,63.4,55,2232
0.7,Very Good,G,SI1,62,61,2234
0.7,Fair,I,VS1,60.2,66,2234
0.69,Fair,G,VS1,61.2,65.4,2235
0.56,Very Good,F,VVS2,59.5,61,2236
0.71,Very Good,E,SI2,62.2,58,2238
0.5,Very Good,F,IF,61.4,60,2238
0.55,Very Good,E,VVS2,60.8,55,2238
0.7,Very Good,E,SI1,62.8,56,2239
0.7,Very Good,E,SI1,62.6,58,2239
0.7,Very Good,E,SI1,61.5,56,2239
0.7,Very Good,E,SI1,58.7,60,2239
0.7,Very Good,E,SI1,60.3,58,2239
0.3,Very Good,G,VS2,62.1,56,541
0.3,Very Good,H,VS1,61.9,55,541
0.3,Very Good,H,VS1,62.3,56,541
0.37,Very Good,E,SI2,61.9,55,541
0.31,Very Good,G,VS1,62.7,54,542
0.31,Very Good,G,VS1,60.4,59,542
0.27,Very Good,F,VVS2,62.5,59,544
0.27,Very Good,E,VVS2,60.5,60,544
0.28,Very Good,E,VVS2,62,56,544
0.32,Very Good,J,VVS1,60.2,60,544
0.27,Very Good,F,VVS1,59.7,59,544
0.27,Very Good,E,VVS1,60,58,544
0.27,Very Good,D,VVS1,61,61,544
0.32,Very Good,G,VS2,62.3,55,544
0.33,Very Good,F,SI1,61.2,58.1,544
0.31,Very Good,E,SI1,59.1,59,544
1.06,Fair,I,I1,64.5,57,2239
0.71,Very Good,G,SI1,63.1,60,2240
0.65,Very Good,F,VS2,64,55.3,2241
0.63,Very Good,G,VS1,59.9,57,2241
0.7,Fair,E,SI1,66.7,59,2241
0.7,Very Good,D,SI1,64,53,2242
0.61,Very Good,E,VS1,61.1,58,2243
0.9,Very Good,E,I1,62.4,63,2245
0.71,Very Good,H,SI1,62.9,58,2246
0.8,Fair,G,SI2,61.2,58,2246
0.72,Very Good,G,SI2,63.3,58,2246
0.72,Very Good,F,SI2,63.1,58,2246
0.7,Very Good,F,SI1,62.8,57,2250
0.7,Very Good,F,VS2,61.1,62,2250
0.7,Fair,G,VS1,68.5,58,2250
0.7,Very Good,F,VS2,63.5,56,2250
0.55,Very Good,D,VS1,59.5,56,2251
0.78,Very Good,H,SI2,61.8,59,2252
0.72,Very Good,E,SI2,62.3,58,2252
0.52,Very Good,E,VVS2,61.2,58,2254
0.59,Very Good,D,VS1,62.6,58,2254
0.59,Very Good,G,VVS1,61.5,55,2256
0.71,Very Good,E,SI2,61.9,63,2256
0.7,Very Good,E,SI2,62,60,2257
0.71,Very Good,H,SI1,60.1,63,2258
0.71,Very Good,H,SI2,63.2,58,2259
0.83,Very Good,G,SI2,63.1,61,2259
0.5,Very Good,G,VVS2,60,56,2260
0.74,Very Good,F,SI2,63.1,55,2261
0.74,Very Good,G,SI2,62.8,59,2262
0.77,Very Good,I,VS2,63.4,58,2262
0.7,Very Good,E,SI2,62,59,2263
0.7,Very Good,E,SI2,61.5,60,2263
0.7,Very Good,E,SI2,59.8,58,2263
0.7,Very Good,E,SI2,62.6,55,2263
0.8,Very Good,H,SI2,59.7,58,2263
0.7,Very Good,F,SI1,63.3,59,2264
0.7,Very Good,F,SI1,63.5,59,2264
0.7,Very Good,F,SI1,63.4,59,2264
0.7,Very Good,F,SI1,61.1,59,2264
0.74,Very Good,H,SI2,63.1,56,2264
0.78,Very Good,H,SI2,63.5,56,2265
0.72,Very Good,G,SI1,62.8,59,2265
0.61,Very Good,D,VS2,61.5,57,2266
0.71,Very Good,H,SI1,60.7,60,2266
0.71,Very Good,G,SI1,61.2,61,2266
0.71,Very Good,F,SI2,63.4,57,2266
0.7,Very Good,F,SI1,62.3,57,2267
0.7,Fair,H,VS2,65,56,2268
0.6,Very Good,F,VS2,60.8,56,2270
0.6,Very Good,E,VS1,60,58,2270
0.78,Very Good,I,SI2,60.6,58,2271
0.7,Very Good,I,VS2,62.3,58,2273
0.7,Very Good,H,SI1,60.9,59,2273
0.7,Fair,G,VS2,57.3,63,2273
0.7,Very Good,E,SI2,63.1,56,2273
0.61,Very Good,F,VVS2,60.5,58.5,2274
0.71,Very Good,G,SI1,63.3,56,2274
0.71,Very Good,G,SI1,62.7,58,2274
0.75,Very Good,F,SI2,60.5,57,2274
0.7,Very Good,I,VS1,62.4,59,2274
0.71,Fair,G,VS2,65.7,56,2274
0.5,Very Good,E,VVS2,62.4,55,2275
0.48,Very Good,E,VVS1,60.6,56,2275
0.7,Very Good,E,SI1,61.3,61,2275
0.7,Very Good,H,VS2,62.9,58,2276
0.7,Very Good,H,VS2,62.3,56,2276
0.7,Very Good,G,SI1,62.8,57,2276
0.7,Very Good,G,SI1,63,59,2276
0.74,Very Good,J,IF,60.3,58,2277
